Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Return Status
C-11595,Adam MacAllister,Corporate,United States,Chicago,California,Central,OFF-BI-100071,Office Supplies,Storage,Tuff Stuff Recycled Round Ring Binders,68.4,4,12.81,0,Cards,Not Returned
C-11596,Toby Jumper,Home Office,United States,San Diego,Illinois,Central,OFF-BI-100110,Furniture,Tables,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",826.88,2,210.73,0,Cards,Not Returned
C-11597,Caroline Boland,Home Office,United States,San Diego,California,West,OFF-BI-100012,Technology,Copiers,Satellite Sectional Post Binders,2119.56,3,348.92,0,Cards,Not Returned
C-11598,Ben Vandezanden,Corporate,United States,Philadelphia,Pennsylvania,West,OFF-BI-100105,Office Supplies,Storage,Prestax Flexible Ring Binders,128.2,5,30.94,0,Online,Not Returned
C-11599,Scott Gardner,Consumer,United States,San Antonio,Pennsylvania,Central,OFF-BI-100147,Office Supplies,Paper,Avery Hidden Tab Dividers for Binding Systems,201.15,3,49.66,0,COD,Not Returned
C-11600,Christina Williamson,Home Office,United States,New York City,Pennsylvania,East,OFF-BI-100028,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,38.11,1,8.3,0,Cards,Not Returned
C-11601,Jamie Peis,Home Office,United States,Los Angeles,New York,Central,OFF-BI-100112,Office Supplies,Paper,3M Organizer Strips,198.56,4,19.25,0,COD,Not Returned
C-11602,Janet Hooks,Consumer,United States,Chicago,Texas,West,OFF-BI-100009,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",12.94,2,1.18,0,Cards,Not Returned
C-11603,Evan Vandezanden,Home Office,United States,Houston,New York,South,OFF-BI-100081,Office Supplies,Paper,SpineVue Locking Slant-D Ring Binders by Cardinal,13.34,2,2.29,0,Online,Not Returned
C-11604,Giulietta Wallace,Home Office,United States,Los Angeles,California,South,OFF-BI-100177,Office Supplies,Storage,Prestax Flexible Ring Binders,134.4,3,28.26,0,Cards,Not Returned
C-11605,Dan Boyes,Corporate,United States,New York City,California,East,OFF-BI-100042,Furniture,Furnishings,3M Organizer Strips,782.2,4,158.05,0,Online,Not Returned
C-11606,Jamie Weiss,Home Office,United States,San Antonio,California,East,OFF-BI-100181,Furniture,Bookcases,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",1268.73,3,185.01,0,Cards,Not Returned
C-11607,Anthony Williamson,Corporate,United States,Chicago,Pennsylvania,Central,OFF-BI-100063,Office Supplies,Labels,Vinyl Sectional Post Binders,128.72,4,24.37,0,Cards,Not Returned
C-11608,Frank Frazer,Home Office,United States,Chicago,California,South,OFF-BI-100060,Technology,Computers,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",2185.41,3,140.11,0,Online,Not Returned
C-11609,Todd Frazer,Consumer,United States,Philadelphia,Texas,West,OFF-BI-100000,Furniture,Tables,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",679.98,3,83.8,0,COD,Not Returned
C-11610,Evan Hooks,Consumer,United States,Philadelphia,New York,South,OFF-BI-100109,Office Supplies,Labels,GBC DocuBind PRO Manual Binding Machine,22.98,3,2.86,0,COD,Not Returned
C-11611,Caroline Parks,Home Office,United States,Chicago,Texas,South,OFF-BI-100011,Technology,Copiers,GBC Standard Plastic Binding Systems Combs,1615.34,2,115.13,1,Online,Returned
C-11612,Kunst Dana,Consumer,United States,Los Angeles,New York,South,OFF-BI-100097,Technology,Computers,Wilson Jones data warehouse D-Ring Binders with DublLock,2348.56,2,334.41,0,Online,Not Returned
C-11613,Sally Murray,Consumer,United States,Houston,Arizona,West,OFF-BI-100165,Office Supplies,Art,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",64.77,3,13.44,0,Cards,Not Returned
C-11614,Kunst Braunhardt,Corporate,United States,San Antonio,Pennsylvania,Central,OFF-BI-100170,Technology,Copiers,Prestax Flexible Ring Binders,911.01,3,177.64,1,Cards,Returned
C-11615,Patrick Jumper,Consumer,United States,San Diego,Illinois,West,OFF-BI-100051,Furniture,Furnishings,Tuff Stuff Recycled Round Ring Binders,359.84,1,45.33,0,Online,Not Returned
C-11616,Caroline Shillingburg,Consumer,United States,Chicago,California,East,OFF-BI-100176,Technology,Computers,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",1289.24,4,102.52,0,Cards,Not Returned
C-11617,Dan Dana,Home Office,United States,Philadelphia,Arizona,West,OFF-BI-100064,Furniture,Bookcases,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",309.12,2,97.18,0,Cards,Not Returned
C-11618,Ken Creighton,Consumer,United States,Philadelphia,Texas,East,OFF-BI-100045,Technology,Computers,Canvas Sectional Post Binders,305.46,2,40.29,0,COD,Not Returned
C-11619,Giulietta Reichertbach,Home Office,United States,New York City,Texas,West,OFF-BI-100054,Technology,Accessories,Vinyl Sectional Post Binders,930.06,2,76.95,0,Cards,Not Returned
C-11620,Scott Vandezanden,Corporate,United States,Los Angeles,Arizona,East,OFF-BI-100017,Office Supplies,Paper,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",42.4,2,6.67,0,COD,Not Returned
C-11621,Sally Creighton,Corporate,United States,Houston,New York,South,OFF-BI-100070,Furniture,Furnishings,Satellite Sectional Post Binders,1293.2,2,307.72,0,Cards,Not Returned
C-11622,Christina Parks,Consumer,United States,Los Angeles,Pennsylvania,Central,OFF-BI-100078,Office Supplies,Storage,Wilson Jones Century Plastic Molded Ring Binders,249.35,5,37.77,0,Online,Not Returned
C-11623,John Shillingburg,Consumer,United States,San Antonio,California,South,OFF-BI-100056,Technology,Phones,Wilson Jones Century Plastic Molded Ring Binders,959.34,2,157.41,0,Cards,Not Returned
C-11624,Henry Jumper,Corporate,United States,Houston,Arizona,South,OFF-BI-100169,Office Supplies,Art,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",105.63,3,6.71,0,Cards,Not Returned
C-11625,Pete Hughsby,Corporate,United States,San Diego,New York,Central,OFF-BI-100187,Office Supplies,Art,Ibico Ibimaster 300 Manual Binding System,66.25,5,11.21,0,COD,Not Returned
C-11626,Scott Kriz,Home Office,United States,Los Angeles,Illinois,East,OFF-BI-100160,Office Supplies,Paper,Prestige Round Ring Binders,9.66,2,1.97,0,COD,Not Returned
C-11627,Sibella Gardner,Consumer,United States,Philadelphia,Illinois,South,OFF-BI-100144,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,79.04,4,11.13,0,COD,Not Returned
C-11628,Frank Parks,Corporate,United States,San Antonio,Arizona,West,OFF-BI-100147,Office Supplies,Binders,Canvas Sectional Post Binders,18.8,4,1.32,0,Cards,Not Returned
C-11629,Sibella Shillingburg,Consumer,United States,Chicago,New York,South,OFF-BI-100091,Office Supplies,Labels,Prestax Flexible Ring Binders,392.76,6,23.2,0,Online,Not Returned
C-11630,Patrick Gardner,Consumer,United States,New York City,New York,South,OFF-BI-100111,Office Supplies,Paper,GBC Plastic Binding Combs,40.23,1,8.51,0,Online,Not Returned
C-11631,Bradley Parks,Corporate,United States,Los Angeles,California,West,OFF-BI-100038,Furniture,Chairs,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",220.98,3,43.59,0,Cards,Not Returned
C-11632,Thomas Lee,Home Office,United States,San Diego,Texas,East,OFF-BI-100118,Technology,Copiers,Deluxe Heavy-Duty Vinyl Round Ring Binder,5275.62,6,940.18,1,Cards,Returned
C-11633,Patrick Baptist,Home Office,United States,San Diego,Texas,West,OFF-BI-100042,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,74.15,5,12.89,0,Online,Not Returned
C-11634,Thomas Miller,Corporate,United States,San Antonio,Pennsylvania,East,OFF-BI-100033,Technology,Computers,SpineVue Locking Slant-D Ring Binders by Cardinal,3907.2,4,305.41,1,COD,Returned
C-11635,Giulietta Williamson,Consumer,United States,San Antonio,Illinois,West,OFF-BI-100166,Furniture,Furnishings,Deluxe Heavy-Duty Vinyl Round Ring Binder,99.78,2,31.86,0,Cards,Not Returned
C-11636,Janet Reichertbach,Corporate,United States,Los Angeles,Pennsylvania,South,OFF-BI-100051,Technology,Accessories,Satellite Sectional Post Binders,761.52,3,32.06,0,COD,Not Returned
C-11637,Janet Johnson,Consumer,United States,Philadelphia,California,West,OFF-BI-100172,Office Supplies,Storage,Canvas Sectional Post Binders,79.95,3,16.7,0,Online,Not Returned
C-11638,Frank Dana,Corporate,United States,Philadelphia,New York,Central,OFF-BI-100150,Office Supplies,Binders,GBC DocuBind PRO Manual Binding Machine,69.96,6,5.8,0,COD,Not Returned
C-11639,Ben Reynat,Home Office,United States,San Diego,Illinois,South,OFF-BI-100144,Office Supplies,Art,Avery Arch Ring Binders,18.27,3,2.26,0,Online,Not Returned
C-11640,John Murray,Home Office,United States,San Diego,Texas,Central,OFF-BI-100107,Office Supplies,Paper,Deluxe Heavy-Duty Vinyl Round Ring Binder,73.26,3,17.55,0,COD,Not Returned
C-11641,Sally Vandezanden,Corporate,United States,Phoenix,Arizona,South,OFF-BI-100127,Furniture,Furnishings,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2700.46,7,862.51,0,Cards,Not Returned
C-11642,Shahid Martin,Home Office,United States,Houston,Texas,Central,OFF-BI-100107,Technology,Phones,Deluxe Heavy-Duty Vinyl Round Ring Binder,4342.11,3,188.75,0,COD,Not Returned
C-11643,Dan Jumper,Corporate,United States,New York City,Texas,West,OFF-BI-100084,Technology,Accessories,Wilson Jones data warehouse D-Ring Binders with DublLock,1436.72,4,118.74,0,COD,Not Returned
C-11644,Nicoma Shillingburg,Consumer,United States,San Antonio,Illinois,South,OFF-BI-100050,Furniture,Furnishings,Wilson Jones data warehouse D-Ring Binders with DublLock,966.9,3,224.11,0,Cards,Not Returned
C-11645,Todd Wallace,Corporate,United States,Philadelphia,California,South,OFF-BI-100020,Technology,Copiers,Satellite Sectional Post Binders,461.0,4,81.34,0,Online,Not Returned
C-11646,William Lee,Consumer,United States,New York City,California,Central,OFF-BI-100151,Office Supplies,Art,SpineVue Locking Slant-D Ring Binders by Cardinal,122.42,2,14.22,0,COD,Not Returned
C-11647,Frank Gardner,Consumer,United States,Houston,Texas,Central,OFF-BI-100118,Office Supplies,Paper,Avery Hidden Tab Dividers for Binding Systems,80.32,2,7.97,0,Online,Not Returned
C-11648,William Johnson,Corporate,United States,Philadelphia,Arizona,South,OFF-BI-100134,Technology,Accessories,GBC DocuBind 300 Electric Binding Machine,680.18,1,131.15,0,COD,Not Returned
C-11649,Pete Henry,Consumer,United States,Philadelphia,Illinois,Central,OFF-BI-100063,Office Supplies,Labels,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",110.34,2,17.39,0,Cards,Not Returned
C-11650,Lena Dana,Home Office,United States,Phoenix,Arizona,East,OFF-BI-100018,Office Supplies,Art,Prestax Flexible Ring Binders,56.74,2,8.77,0,COD,Not Returned
C-11651,Ben Hooks,Home Office,United States,Houston,Pennsylvania,Central,OFF-BI-100192,Technology,Computers,GBC DocuBind 300 Electric Binding Machine,1260.93,3,58.56,1,COD,Returned
C-11652,Nicoma Weiss,Home Office,United States,Phoenix,Texas,Central,OFF-BI-100147,Office Supplies,Paper,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",171.84,4,21.9,0,Online,Not Returned
C-11653,Edward Wallace,Corporate,United States,New York City,Arizona,Central,OFF-BI-100037,Furniture,Tables,Avery Non-Stick Binders,1130.1,3,143.75,0,Cards,Not Returned
C-11654,Ben Kriz,Consumer,United States,Houston,Arizona,Central,OFF-BI-100185,Office Supplies,Labels,3M Organizer Strips,189.51,3,20.95,0,Online,Not Returned
C-11655,Edward Reichertbach,Consumer,United States,San Diego,California,East,OFF-BI-100194,Office Supplies,Binders,Plastic Binding Combs,62.3,2,6.1,0,Cards,Not Returned
C-11656,Luke Hughsby,Corporate,United States,San Diego,Illinois,Central,OFF-BI-100194,Office Supplies,Labels,Wilson Jones data warehouse D-Ring Binders with DublLock,19.25,5,3.64,0,Cards,Not Returned
C-11657,Scott Dana,Consumer,United States,San Diego,Arizona,West,OFF-BI-100094,Office Supplies,Labels,Tuff Stuff Recycled Round Ring Binders,45.65,1,4.58,0,Online,Not Returned
C-11658,Lena Vandezanden,Consumer,United States,San Antonio,Illinois,South,OFF-BI-100077,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,57.68,2,8.55,0,Online,Not Returned
C-11659,Adam Shillingburg,Consumer,United States,New York City,California,Central,OFF-BI-100145,Furniture,Tables,Wilson Jones data warehouse D-Ring Binders with DublLock,864.46,2,300.42,0,Online,Not Returned
C-11660,John Weiss,Home Office,United States,San Diego,Illinois,South,OFF-BI-100187,Furniture,Tables,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",108.32,1,11.48,0,COD,Not Returned
C-11661,Janet Parks,Home Office,United States,Philadelphia,Pennsylvania,South,OFF-BI-100048,Furniture,Furnishings,Tuff Stuff Recycled Round Ring Binders,622.7,1,152.23,1,Online,Returned
C-11662,Pete Lee,Corporate,United States,Houston,New York,Central,OFF-BI-100146,Technology,Phones,GBC DocuBind 300 Electric Binding Machine,1427.92,2,128.47,0,Cards,Not Returned
C-11663,Thomas Kriz,Consumer,United States,Philadelphia,Texas,South,OFF-BI-100066,Office Supplies,Paper,GBC Personal Velobind Strips,146.16,3,9.23,0,Online,Not Returned
C-11664,Kunst Henry,Consumer,United States,New York City,California,Central,OFF-BI-100140,Office Supplies,Storage,Vinyl Sectional Post Binders,327.9,5,19.31,1,Online,Returned
C-11665,Dan Jumper,Corporate,United States,Chicago,New York,West,OFF-BI-100171,Technology,Computers,Canvas Sectional Post Binders,1103.24,2,132.84,0,Online,Not Returned
C-11666,John Frazer,Corporate,United States,Houston,Pennsylvania,East,OFF-BI-100067,Office Supplies,Paper,Avery Hidden Tab Dividers for Binding Systems,53.64,4,5.4,0,Online,Not Returned
C-11667,Anthony Braunhardt,Consumer,United States,San Antonio,Arizona,South,OFF-BI-100182,Office Supplies,Labels,Plastic Binding Combs,9.3,2,0.53,0,Cards,Not Returned
C-11668,Janet Jumper,Home Office,United States,Chicago,Arizona,Central,OFF-BI-100181,Office Supplies,Art,GBC Personal Velobind Strips,87.48,2,14.09,0,COD,Not Returned
C-11669,John Shillingburg,Corporate,United States,San Diego,Texas,Central,OFF-BI-100167,Technology,Computers,GBC DocuBind PRO Manual Binding Machine,942.06,2,72.79,0,Online,Not Returned
C-11670,Thomas MacAllister,Home Office,United States,Philadelphia,New York,West,OFF-BI-100077,Office Supplies,Binders,Avery Hanging File Binders,2.01,1,0.5,0,Online,Not Returned
C-11671,Shahid Boland,Corporate,United States,Chicago,Arizona,Central,OFF-BI-100012,Furniture,Bookcases,GBC Plastic Binding Combs,1714.2,4,412.93,0,COD,Not Returned
C-11672,Scott Vandezanden,Home Office,United States,Chicago,California,West,OFF-BI-100192,Office Supplies,Labels,Tuff Stuff Recycled Round Ring Binders,26.06,2,6.2,0,Online,Not Returned
C-11673,John Boland,Home Office,United States,New York City,California,Central,OFF-BI-100002,Technology,Computers,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",298.16,1,23.8,0,COD,Not Returned
C-11674,Thomas Creighton,Consumer,United States,New York City,California,East,OFF-BI-100052,Technology,Computers,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2409.9,3,131.79,0,Online,Not Returned
C-11675,Scott Williamson,Corporate,United States,Los Angeles,Pennsylvania,South,OFF-BI-100112,Office Supplies,Labels,GBC DocuBind PRO Manual Binding Machine,45.92,2,2.63,1,COD,Returned
C-11676,Sibella Hughsby,Home Office,United States,San Antonio,California,South,OFF-BI-100112,Technology,Phones,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",484.41,3,33.29,0,Cards,Not Returned
C-11677,Pete Martin,Corporate,United States,New York City,California,Central,OFF-BI-100063,Office Supplies,Art,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",136.14,2,8.7,0,Cards,Not Returned
C-11678,Thomas Henry,Consumer,United States,Houston,Pennsylvania,Central,OFF-BI-100044,Office Supplies,Binders,3M Organizer Strips,29.02,1,2.34,0,COD,Not Returned
C-11679,Giulietta Braunhardt,Corporate,United States,Chicago,New York,West,OFF-BI-100069,Office Supplies,Paper,GBC Personal Velobind Strips,148.2,4,20.25,1,Cards,Returned
C-11680,Edward Weiss,Consumer,United States,New York City,New York,South,OFF-BI-100189,Office Supplies,Storage,Prestax Flexible Ring Binders,121.14,3,22.98,0,Cards,Not Returned
C-11681,Janet Shillingburg,Corporate,United States,Philadelphia,New York,South,OFF-BI-100074,Technology,Computers,Wilson Jones data warehouse D-Ring Binders with DublLock,1960.26,2,285.5,0,Cards,Not Returned
C-11682,Kunst Jumper,Home Office,United States,San Diego,Pennsylvania,East,OFF-BI-100169,Technology,Accessories,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",436.28,1,27.67,0,COD,Not Returned
C-11683,Thomas Peis,Home Office,United States,Phoenix,Texas,East,OFF-BI-100082,Furniture,Furnishings,Deluxe Heavy-Duty Vinyl Round Ring Binder,1145.46,3,129.63,0,Cards,Not Returned
C-11684,Christina Williamson,Corporate,United States,San Antonio,Illinois,West,OFF-BI-100067,Technology,Computers,Wilson Jones data warehouse D-Ring Binders with DublLock,288.46,2,9.93,0,Cards,Not Returned
C-11685,Toby Hughsby,Consumer,United States,Philadelphia,Arizona,East,OFF-BI-100161,Office Supplies,Labels,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",15.09,3,2.41,0,Online,Not Returned
C-11686,Edward Jumper,Corporate,United States,Philadelphia,Texas,South,OFF-BI-100149,Office Supplies,Binders,Prestax Flexible Ring Binders,85.55,5,6.61,0,Cards,Not Returned
C-11687,Janet Jumper,Home Office,United States,Houston,Pennsylvania,West,OFF-BI-100063,Furniture,Tables,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",548.94,3,174.62,0,COD,Not Returned
C-11688,Adam Vandezanden,Consumer,United States,Chicago,New York,East,OFF-BI-100047,Furniture,Chairs,Satellite Sectional Post Binders,424.92,2,131.86,0,Online,Not Returned
C-11689,Thomas Vandezanden,Home Office,United States,Philadelphia,Pennsylvania,South,OFF-BI-100010,Office Supplies,Storage,Avery Non-Stick Binders,15.46,2,3.71,0,Cards,Not Returned
C-11690,John Baptist,Consumer,United States,New York City,Texas,Central,OFF-BI-100116,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",219.42,6,35.41,0,Cards,Not Returned
C-11691,Shahid Reynat,Corporate,United States,Philadelphia,New York,Central,OFF-BI-100153,Furniture,Tables,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",460.72,2,69.86,0,Cards,Not Returned
C-11692,Bradley Hopkins,Consumer,United States,Los Angeles,Texas,East,OFF-BI-100188,Office Supplies,Art,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",169.77,3,16.4,0,Online,Not Returned
C-11693,Dan Frazer,Corporate,United States,Phoenix,California,West,OFF-BI-100099,Office Supplies,Labels,Canvas Sectional Post Binders,25.33,1,2.96,0,Cards,Not Returned
C-11694,Janet Shillingburg,Corporate,United States,Phoenix,California,West,OFF-BI-100092,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",50.4,3,7.38,0,Online,Not Returned
C-11695,Shahid Hooks,Consumer,United States,Phoenix,Arizona,South,OFF-BI-100175,Office Supplies,Art,Prestax Flexible Ring Binders,358.35,5,22.56,0,Online,Not Returned
C-11696,Janet Reynat,Corporate,United States,Houston,California,Central,OFF-BI-100177,Furniture,Chairs,Deluxe Heavy-Duty Vinyl Round Ring Binder,1089.6,3,210.37,0,COD,Not Returned
C-11697,Todd Vandezanden,Corporate,United States,San Diego,Arizona,Central,OFF-BI-100078,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,120.46,2,29.17,0,Online,Not Returned
C-11698,Ken Hooks,Home Office,United States,Philadelphia,Arizona,South,OFF-BI-100002,Office Supplies,Paper,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",9.75,3,1.44,0,Cards,Not Returned
C-11699,Ben Williamson,Corporate,United States,Philadelphia,California,South,OFF-BI-100196,Office Supplies,Storage,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",9.84,4,1.7,0,COD,Not Returned
C-11700,John Reichertbach,Consumer,United States,Houston,California,Central,OFF-BI-100101,Furniture,Tables,Avery Hidden Tab Dividers for Binding Systems,144.0,2,15.72,0,COD,Not Returned
C-11701,Sibella Lee,Home Office,United States,Philadelphia,California,West,OFF-BI-100127,Office Supplies,Labels,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",38.28,1,4.73,0,COD,Not Returned
C-11702,Jamie Weiss,Home Office,United States,San Antonio,Illinois,East,OFF-BI-100020,Office Supplies,Labels,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",199.84,4,25.78,0,Online,Not Returned
C-11703,Sally Martin,Consumer,United States,Chicago,California,Central,OFF-BI-100146,Office Supplies,Art,Canvas Sectional Post Binders,84.65,5,14.13,0,Online,Not Returned
C-11704,Pete Weiss,Home Office,United States,Chicago,Arizona,Central,OFF-BI-100055,Office Supplies,Labels,Wilson Jones data warehouse D-Ring Binders with DublLock,69.54,2,15.52,0,COD,Not Returned
C-11705,Todd Hopkins,Corporate,United States,Houston,Texas,West,OFF-BI-100059,Furniture,Furnishings,Avery Hidden Tab Dividers for Binding Systems,773.7,3,172.33,0,Cards,Not Returned
C-11706,Shahid Shillingburg,Consumer,United States,Chicago,New York,South,OFF-BI-100185,Office Supplies,Storage,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",158.19,3,13.54,0,COD,Not Returned
C-11707,Edward Williamson,Consumer,United States,New York City,Pennsylvania,Central,OFF-BI-100159,Office Supplies,Art,GBC Standard Plastic Binding Systems Combs,1.29,1,0.25,0,Online,Not Returned
C-11708,Giulietta Boyes,Home Office,United States,New York City,New York,Central,OFF-BI-100057,Office Supplies,Binders,Avery Arch Ring Binders,81.84,3,11.26,0,Cards,Not Returned
C-11709,Dan Parks,Consumer,United States,Chicago,New York,East,OFF-BI-100180,Technology,Computers,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",3006.57,3,366.56,0,Online,Not Returned
C-11710,Toby Martin,Corporate,United States,Phoenix,Arizona,East,OFF-BI-100019,Office Supplies,Paper,Vinyl Sectional Post Binders,115.65,5,13.13,0,Cards,Not Returned
C-11711,Sally Vandezanden,Consumer,United States,San Diego,Texas,Central,OFF-BI-100139,Office Supplies,Labels,Avery Hidden Tab Dividers for Binding Systems,76.68,1,4.52,0,Online,Not Returned
C-11712,Giulietta Lee,Corporate,United States,Phoenix,Arizona,East,OFF-BI-100135,Furniture,Chairs,Tuff Stuff Recycled Round Ring Binders,184.58,1,35.47,0,COD,Not Returned
C-11713,William Nguyen,Home Office,United States,New York City,Texas,West,OFF-BI-100172,Technology,Computers,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",844.2,1,145.25,0,Cards,Not Returned
C-11714,Henry Creighton,Corporate,United States,San Diego,California,Central,OFF-BI-100113,Technology,Copiers,Avery Arch Ring Binders,807.06,2,43.47,0,Cards,Not Returned
C-11715,Evan Shillingburg,Consumer,United States,Phoenix,Texas,Central,OFF-BI-100163,Furniture,Furnishings,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",220.84,1,54.93,0,Cards,Not Returned
C-11716,Caroline Gardner,Corporate,United States,Chicago,New York,West,OFF-BI-100055,Office Supplies,Paper,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",132.51,3,15.45,0,Cards,Not Returned
C-11717,Edward Braunhardt,Consumer,United States,Chicago,New York,Central,OFF-BI-100019,Technology,Computers,Avery Hanging File Binders,170.56,1,19.48,0,Cards,Not Returned
C-11718,Henry Wallace,Corporate,United States,Houston,New York,Central,OFF-BI-100156,Office Supplies,Paper,Ibico Ibimaster 300 Manual Binding System,9.7,2,0.91,0,Cards,Not Returned
C-11719,Frank Weiss,Home Office,United States,San Diego,California,South,OFF-BI-100023,Technology,Phones,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2239.3,5,91.81,0,Cards,Not Returned
C-11720,Ken Henry,Home Office,United States,Los Angeles,Pennsylvania,West,OFF-BI-100071,Office Supplies,Storage,Plastic Binding Combs,75.68,4,12.19,0,Cards,Not Returned
C-11721,Pete Hopkins,Consumer,United States,Houston,Texas,South,OFF-BI-100005,Office Supplies,Storage,Wilson Jones data warehouse D-Ring Binders with DublLock,89.36,4,15.99,0,COD,Not Returned
C-11722,Jamie Miller,Home Office,United States,New York City,New York,Central,OFF-BI-100180,Furniture,Tables,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",377.91,1,67.79,0,Online,Not Returned
C-11723,Frank Reynat,Corporate,United States,San Antonio,California,East,OFF-BI-100049,Office Supplies,Art,Deluxe Heavy-Duty Vinyl Round Ring Binder,89.3,2,5.72,0,Online,Not Returned
C-11724,Patrick Vandezanden,Home Office,United States,Houston,Arizona,West,OFF-BI-100045,Furniture,Bookcases,Ibico Ibimaster 300 Manual Binding System,1235.79,3,354.42,1,Cards,Returned
C-11725,Anthony Shillingburg,Home Office,United States,Chicago,Texas,West,OFF-BI-100141,Office Supplies,Art,GBC Personal Velobind Strips,194.04,4,28.39,0,Cards,Not Returned
C-11726,Sally Hughsby,Corporate,United States,San Antonio,Arizona,South,OFF-BI-100015,Furniture,Chairs,SpineVue Locking Slant-D Ring Binders by Cardinal,375.6,4,112.31,0,Online,Not Returned
C-11727,Patrick Dana,Consumer,United States,Houston,Arizona,South,OFF-BI-100058,Furniture,Tables,GBC Plastic Binding Combs,1803.76,4,470.07,0,Cards,Not Returned
C-11728,Bradley Peis,Consumer,United States,Los Angeles,Arizona,Central,OFF-BI-100104,Office Supplies,Labels,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",76.76,2,9.64,1,Cards,Returned
C-11729,Dan Hooks,Home Office,United States,San Diego,New York,West,OFF-BI-100045,Technology,Copiers,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",674.7,3,32.03,0,COD,Not Returned
C-11730,Henry MacAllister,Consumer,United States,Houston,California,West,OFF-BI-100000,Office Supplies,Binders,GBC DocuBind PRO Manual Binding Machine,20.94,3,3.52,0,Online,Not Returned
C-11731,Ken Braunhardt,Home Office,United States,Houston,Illinois,West,OFF-BI-100025,Furniture,Tables,Prestige Round Ring Binders,850.6,5,296.92,0,COD,Not Returned
C-11732,Shahid Hughsby,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-100135,Furniture,Chairs,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",621.75,3,83.83,0,COD,Not Returned
C-11733,Caroline Nguyen,Consumer,United States,San Antonio,Pennsylvania,Central,OFF-BI-100166,Office Supplies,Binders,Wilson Jones data warehouse D-Ring Binders with DublLock,19.82,1,2.5,0,Cards,Not Returned
C-11734,Janet Williamson,Consumer,United States,Phoenix,California,East,OFF-BI-100133,Office Supplies,Storage,Satellite Sectional Post Binders,68.46,6,11.55,0,Cards,Not Returned
C-11735,Anthony Murray,Home Office,United States,San Diego,Arizona,East,OFF-BI-100104,Office Supplies,Labels,Satellite Sectional Post Binders,121.05,3,8.53,0,COD,Not Returned
